time(t), H.Exact(u), C.D(u1), C.D(v1), C.D(a1), N.L.A(u2), N.L.A(v2), N.L.A(a2)
15.14, 0.002221117679761162, -0.00019282524935985276, -0.0047520308091897985, -0.022057187150251296, -0.0001771472231084878, -0.006291025946023961, -0.01919603124194258
15.16, 0.0021528310329820546, -0.000292277302973699, -0.005062071953680906, -0.008946927298859476, -0.0003057692832470828, -0.006519296816321908, -0.0036310557878518335
15.18, 0.0020836701556723554, -0.000395308127507089, -0.0050300913363730635, 0.012144989029643703, -0.00043533785560063217, -0.006360381662510068, 0.019522571169036107
15.2, 0.0020136614718562987, -0.0004934809564286215, -0.004667169689479141, 0.024147175659748544, -0.0005577319349263693, -0.0058335742855308015, 0.0331581665288907
15.22, 0.001942832225444301, -0.0005819949150862547, -0.0041484052038846565, 0.027729272899699953, -0.0006674502191902892, -0.005122175733815288, 0.03798168864266094
15.24, 0.0018712104849941268, -0.0006594171645840078, -0.0036388733458673265, 0.023223912902033052, -0.0007625382111562844, -0.00439866421369532, 0.034369463369336106
15.26, 0.0017988251320126627, -0.0007275498489209477, -0.0032498677179232257, 0.015676649892377003, -0.0008441027197532591, -0.00378104249584892, 0.027392708415304057
15.28, 0.0017257058331054515, -0.0007894118733009368, -0.0029005151204052775, 0.019258609859417818, -0.0009139935630839023, -0.0031954685920516828, 0.031164681964419794
15.3, 0.0016518829967873357, -0.0008435704537371588, -0.0024100129938379408, 0.029791602797315846, -0.0009709853199921959, -0.002469473171784873, 0.04143486006226127
15.32, 0.0015773877162393044, -0.0008858123930544545, -0.0016954879600133818, 0.04166090058514005, -0.001011344991794981, -0.0015293530274706208, 0.05257715436916399
15.34, 0.0015022516997187517, -0.0009113899721376941, -0.000801646369753836, 0.04772325844081454, -0.0010310877726602428, -0.0004284826185396676, 0.0575098865239313
15.36, 0.0014265071906909765, -0.0009178782478446079, 0.00017825270248339345, 0.0502666487829084, -0.001028082307438431, 0.0007326861551117849, 0.05860699084121396
15.38, 0.0013501868800376514, -0.0009042598640383584, 0.001182562297098345, 0.05016431067858675, -0.0010018261380514643, 0.001886983189409314, 0.056822712588538965
